[DEBUG] [2021-07-05 23:50:56] AbstractEnvironment.setActiveProfiles(296) | Activating profiles []
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'standardJacksonObjectMapperBuilderCustomizer' via factory method to bean named 'spring.jackson-org.springframework.boot.autoconfigure.jackson.JacksonProperties'
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'jacksonObjectMapperBuilder' via factory method to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@247d8ae'
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'jacksonObjectMapperBuilder' via factory method to bean named 'standardJacksonObjectMapperBuilderCustomizer'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'parameterNamesModule'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$ParameterNamesModuleConfiguration'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'jsonComponentModule'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration'
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'jacksonObjectMapper' via factory method to bean named 'jacksonObjectMapperBuilder'
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'mappingJackson2HttpMessageConverter' via factory method to bean named 'jacksonObjectMapper'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'applicationTaskExecutor'
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'applicationTaskExecutor' via factory method to bean named 'taskExecutorBuilder'
[DEBUG] [2021-07-05 23:50:59] ExecutorConfigurationSupport.initialize(181) | Initializing ExecutorService 'applicationTaskExecutor'
[DEBUG] [2021-07-05 23:50:59] RequestMappingHandlerAdapter.initControllerAdviceCache(625) | ControllerAdvice beans: 0 @ModelAttribute, 0 @InitBinder, 1 RequestBodyAdvice, 1 ResponseBodyAdvice
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'requestMappingHandlerMapping'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'mvcResourceUrlProvider'
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcContentNegotiationManager'
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcConversionService'
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcContentNegotiationManager'
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcConversionService'
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
[DEBUG] [2021-07-05 23:50:59] AbstractHandlerMethodMapping.detectHandlerMethods(294) | 
	c.e.d.c.ChainController:
	{POST [/v1/chain/genId]}: genId(String,String)
	{POST [/v1/chain/initHead]}: initHead(String,String,String,String,String)
	{POST [/v1/chain/giveRight]}: giveRight(String,String,String,String)
	{POST [/v1/chain/addNode]}: addNode(String,String,String,String,String)
[DEBUG] [2021-07-05 23:50:59] AbstractHandlerMethodMapping.detectHandlerMethods(294) | 
	c.e.d.c.QueryController:
	{GET [/v1/query/showPath]}: showPath(String)
[DEBUG] [2021-07-05 23:50:59] AbstractHandlerMethodMapping.detectHandlerMethods(294) | 
	c.e.d.c.UserController:
	{POST [/v1/usr/signup]}: signup(String,String,int,String)
	{POST [/v1/usr/signin]}: signin(String,String,int)
[DEBUG] [2021-07-05 23:50:59] AbstractHandlerMethodMapping.detectHandlerMethods(294) | 
	o.s.b.a.w.s.e.BasicErrorController:
	{ [/error]}: error(HttpServletRequest)
	{ [/error], produces [text/html]}: errorHtml(HttpServletRequest,HttpServletResponse)
[DEBUG] [2021-07-05 23:50:59] AbstractHandlerMethodMapping.handlerMethodsInitialized(361) | 9 mappings in 'requestMappingHandlerMapping'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'welcomePageHandlerMapping'
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'welcomePageHandlerMapping' via factory method to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@247d8ae'
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'welcomePageHandlerMapping' via factory method to bean named 'mvcConversionService'
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'welcomePageHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'localeResolver'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'themeResolver'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'flashMapManager'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'mvcPatternParser'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'mvcUrlPathHelper'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'mvcPathMatcher'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'viewControllerHandlerMapping'
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'viewControllerHandlerMapping' via factory method to bean named 'mvcConversionService'
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'viewControllerHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'beanNameHandlerMapping'
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'beanNameHandlerMapping' via factory method to bean named 'mvcConversionService'
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'beanNameHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
[DEBUG] [2021-07-05 23:50:59] AbstractDetectingUrlHandlerMapping.detectHandlers(86) | 'beanNameHandlerMapping' {}
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'routerFunctionMapping'
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'routerFunctionMapping' via factory method to bean named 'mvcConversionService'
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'routerFunctionMapping' via factory method to bean named 'mvcResourceUrlProvider'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'resourceHandlerMapping'
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'resourceHandlerMapping' via factory method to bean named 'mvcContentNegotiationManager'
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'resourceHandlerMapping' via factory method to bean named 'mvcConversionService'
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'resourceHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
[DEBUG] [2021-07-05 23:50:59] SimpleUrlHandlerMapping.logMappings(177) | 'resourceHandlerMapping' {/webjars/**=ResourceHttpRequestHandler [Classpath [META-INF/resources/webjars/]], /**=ResourceHttpRequestHandler [Classpath [META-INF/resources/], Classpath [resources/], Classpath [static/], Classpath [public/], ServletContext [/]]}
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'defaultServletHandlerMapping'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'handlerFunctionAdapter'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'mvcUriComponentsContributor'
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'mvcUriComponentsContributor' via factory method to bean named 'mvcConversionService'
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'mvcUriComponentsContributor' via factory method to bean named 'requestMappingHandlerAdapter'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'httpRequestHandlerAdapter'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'simpleControllerHandlerAdapter'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'handlerExceptionResolver'
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'handlerExceptionResolver' via factory method to bean named 'mvcContentNegotiationManager'
[DEBUG] [2021-07-05 23:50:59] ExceptionHandlerExceptionResolver.initExceptionHandlerAdviceCache(307) | ControllerAdvice beans: 0 @ExceptionHandler, 1 ResponseBodyAdvice
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'mvcViewResolver'
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'mvcViewResolver' via factory method to bean named 'mvcContentNegotiationManager'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'viewNameTranslator'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'defaultViewResolver'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'viewResolver'
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'viewResolver' via factory method to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@1e13529a'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.aop.AopAutoConfiguration$ClassProxyingConfiguration'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.aop.AopAutoConfiguration'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.availability.ApplicationAvailabilityAutoConfiguration'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'applicationAvailability'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.context.ConfigurationPropertiesAutoConfiguration'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.context.LifecycleAutoConfiguration'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'lifecycleProcessor'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'spring.lifecycle-org.springframework.boot.autoconfigure.context.LifecycleProperties'
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'lifecycleProcessor' via factory method to bean named 'spring.lifecycle-org.springframework.boot.autoconfigure.context.LifecycleProperties'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.gson.GsonAutoConfiguration'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'gsonBuilder'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'standardGsonBuilderCustomizer'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'spring.gson-org.springframework.boot.autoconfigure.gson.GsonProperties'
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'standardGsonBuilderCustomizer' via factory method to bean named 'spring.gson-org.springframework.boot.autoconfigure.gson.GsonProperties'
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'gsonBuilder' via factory method to bean named 'standardGsonBuilderCustomizer'
[DEBUG] [2021-07-05 23:50:59] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'gson'
[DEBUG] [2021-07-05 23:50:59] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'gson' via factory method to bean named 'gsonBuilder'
